Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
290,0,1844,3,658,46,880,16.2546107068089,0,0,17,1,2,2,11,45563.0341339012
291,0,1723,3,813,28,977,17.6652377629349,0,0,17,1,2,2,11,44440.8885377791
292,0,1598,2,993,18,1073,18.3630744691456,0,0,17,1,2,2,11,43326.8349303956
293,0,1477,2,1195,13,1163,19.1905094207955,1,0,17,1,2,2,11,42221.4292797855
294,0,1364,2,1411,9,1245,20.092712590968,1,0,17,1,2,2,11,41133.522718382
295,0,1265,2,1629,7,1302,20.9600239258299,1,0,17,1,2,2,11,40079.9418306862
296,0,1182,2,1837,6,1349,21.8123816169873,1,0,17,1,2,2,11,39068.0954801945
297,0,1113,2,2023,5,1394,22.6148938291297,1,0,17,1,2,2,11,38092.2398492542
298,0,1061,2,2182,5,1447,23.4124214933706,1,0,17,1,2,2,11,37151.1836705896
299,0,1022,0,2312,3,1500,24.1102581995813,1,0,16,0,2,1,11,36244.8777597811
300,0,997,0,2498,3,1558,24.758249426777,1,0,16,0,3,1,11,35393.4015001527
301,0,981,0,2558,3,1618,25.7202671717675,1,0,16,0,3,1,11,34557.9153324876
302,0,972,0,2598,2,1693,26.2436447014256,1,0,16,0,3,1,11,33751.8273125354
303,0,969,0,2626,2,1760,26.7022231083641,1,0,16,0,3,1,11,32961.1571876412
304,0,968,0,2648,2,1833,27.1707706111056,1,0,16,0,3,1,11,32190.657753581
305,0,969,0,2667,2,1896,27.5844880869305,1,0,16,0,3,1,11,31436.2005436944
306,0,974,0,2684,2,1962,28.023128302263,1,0,16,0,3,1,11,30700.6757655097
307,0,979,0,2698,2,2024,28.4268766822849,1,0,16,0,3,1,11,29979.776938631
308,0,985,0,2710,2,2085,28.8206559665038,1,0,16,0,3,1,11,29275.7463140971
